HMU111H1|Introduction to Music and Society|||
HMU126H1|Historical Survey II|||
HMU225H1|Historical Survey I|In Year 2.||
HMU340H1|Music in North America|HMU111H1,  HMU126H1,  HMU225H1||
HMU345H1|Global Popular Musics|HMU111H1,  HMU126H1,  HMU225H1||
HMU425H1|Topics: Medieval Music|Completion of 4-course History requirement and one additional HMU elective, or P.I.||
HMU426H1|Topics: Renaissance Music|Completion of 4-course History requirement and one additional HMU elective, or P.I.||
HMU430H1|Topics: Classical Music|Completion of 4-course History requirement and one additional HMU elective, or P.I.||
HMU431H1|Topics: Romantic Music|Completion of 4-course History requirement and one additional HMU elective, or P.I.||
HMU432H1|Topics: 20th Century Music|Completion of 4-course History requirement and one additional HMU elective, or P.I.||
HMU433H1|Topics: Ethnomusicology|Completion of 4-course History requirement and one additional HMU elective, or P.I.||
HMU435H1|Topics in Ethnomusicology: Current Issues|Completion of 4-course History requirement and one additional HMU elective, or P.I.||
HMU450H1|Topics: Baroque Music|Completion of 4-course History requirement and one additional HMU elective, or P.I.||
HPS100H1|Introduction to History and Philosophy of Science and Technology|||Thought, Belief and Behaviour (2)
HPS110H1|The Science of Human Nature|||Thought, Belief and Behaviour (2)
HPS120H1|How to Think about Science|||Thought, Belief and Behaviour (2)
HPS200H1|Science and Values|||Society and its Institutions (3)
HPS202H1|Technology in the Modern World|||Society and its Institutions (3)
HPS203H1|Making Sense of Uncertainty|||Thought, Belief and Behaviour (2)
HPS205H1|Science, Technology, and Empire|||Society and its Institutions (3)
HPS206H1|Science and the State: Science and Forming of Modern Nations|||Society and its Institutions (3)
HPS210H1|Scientific Revolutions I|||Thought, Belief and Behaviour (2)
HPS211H1|Scientific Revolutions II|||Thought, Belief and Behaviour (2)
HPS212H1|Global Digital: Information, Computing, and Communication in the Modern World|||Society and its Institutions (3)
HPS220H1|Machines|Completion of 4.0 credits||Society and its Institutions (3)
HPS222H1|Science, Paradoxes, and Knowledge|||Thought, Belief and Behaviour (2)
HPS240H1|The Influence of the Eugenics Movement on Contemporary Society|||Society and its Institutions (3)
HPS245H1|Visions of Society and Progress|||Thought, Belief and Behaviour (2)
HPS250H1|Introductory Philosophy of Science|||Thought, Belief and Behaviour (2)
HPS255H1|History and Philosophy of Artificial Intelligence|||Society and its Institutions (3)
HPS260H1|Biology and the Future: Science and Science Fiction|||Creative and Cultural Representations (1)
HPS270H1|Science and Literature|||Thought, Belief and Behaviour (2)
HPS272H1|Science against Religion? A Complex History|||Society and its Institutions (3)
HPS299H1|Research Opportunity Program|||
HPS299Y1|Research Opportunity Program|||
HPS300H1|Topics in History and Philosophy of Science and Technology|||
HPS300Y0|Britain and the Rise of Modern Science|||Thought, Belief and Behaviour (2), Society and its Institutions (3)
HPS301H1|Topics in the History of Science|||Creative and Cultural Representations (1)
HPS302H1|Topics in Philosophy of Science|HPS250H1||Thought, Belief and Behaviour (2)
HPS304H1|A History Lab: Biomedical Sciences, Past and Present|||Creative and Cultural Representations (1)
HPS307H1|History of Energy|||Society and its Institutions (3)
HPS309H1|Worldviews: Aristotelian-Medieval Worldview|||Thought, Belief and Behaviour (2)
HPS313H1|Two Hundred Years of Electricity|At least one-half CSC/PHY or Electrical Engineering (ECE) course||Society and its Institutions (3)
HPS316H1|Environment, Technology, and Nature|0.5 credit in HPS or HIS||Creative and Cultural Representations (1)
HPS318H1|History of Medicine I|First-year students must have instructor's approval||Society and its Institutions (3)
HPS319H1|History of Medicine II|First-year students must have instructor's approval||Society and its Institutions (3)
HPS321H1|Understanding Engineering Practice: From Design to Entrepreneurship|1.5 credits with any combination of engineering, natural sciences, medical sciences, or commerce courses.||Society and its Institutions (3)
HPS322H1|Complexity, Order, and Emergence|||Thought, Belief and Behaviour (2)
HPS324H1|Natural Science and Social Issues|||Society and its Institutions (3)
HPS325H1|Modern Science and Holy Texts|||Society and its Institutions (3)
HPS331H1|Global History of Mapping Sciences|0.5 HPS/HIS credit at the 200 or 300 level, or the instructor’s permission.||Society and its Institutions (3)
HPS333H1|Famous Debates in Science|||Thought, Belief and Behaviour (2)
HPS340H1|The Limits of Machine Intelligence|Completion of 4.0 credits including 0.5 credit in any HPS/ PHL/ COG course. Students who do not have all of these prerequisites are encouraged to contact the instructor.||Society and its Institutions (3)
HPS345H1|Quantifying the World: the Debates on the Ethical and Epistemic Implications of AI and Automation|Completion of 4.0 credits||Society and its Institutions (3)
HPS346H1|Modifying and Optimizing Life: on the Peculiar Alliance between AI, Biology, and Engineering|Completion of 4.0 credits||Society and its Institutions (3)
HPS347H1|History of Autism Across Time and Cultures|4.0 credits, of which 0.5 should be an HPS credit.||Society and its Institutions (3)
HPS351H1|Biomedical Sciences and Technologies in Global Society|||Society and its Institutions (3)
HPS354H1|History of Medicine and Public Health in the Middle East|||Society and its Institutions (3)
HPS356H1|Child Science: Knowing and Caring for Children in Modern World|||Society and its Institutions (3)
HPS360H1|History of Modern Cosmology|||Thought, Belief and Behaviour (2)
HPS370H1|Philosophy of Medicine|Completion of 4.0 credits||Society and its Institutions (3)
HPS371H1|COVID-19: Epistemology and Societal Implications|4.0 credits||Thought, Belief and Behaviour (2)
HPS390H1|The Story of Number: Mathematics from the Babylonians to the Scientific Revolution|At least 1.0 credit at the 200+level from CSC/MAT/STA||Society and its Institutions (3)
HPS391H1|Rebels Who Count: The History of Mathematics from 1700 to the Present|At least 1.0 credit at the 200+level from CSC/MAT/STA||Society and its Institutions (3)
HPS395Y1|Science, Development, and Innovation in Contemporary China|||Creative and Cultural Representations (1), Society and its Institutions (3)
HPS399Y1|Research Opportunity Program|||
HPS401H1|Scientific Artifacts|||Society and its Institutions (3)
HPS402H1|Animals in the Histories of Science and Technology|Any 300-level HPS course or permission of the instructor||Society and its Institutions (3)
HPS410H1|History of Mathematics|9.0 credits. Students who do not meet the prerequisites are encouraged to contact the Department.||Society and its Institutions (3)
HPS411H1|Conceptual Foundations of Mathematics|PHL245H1/ HPS390H1 or  HPS391H1 or  HPS410H1 or permission of the instructor||The Physical and Mathematical Universes (5)
HPS412H1|History of the Biological Sciences|Permission of instructor||Society and its Institutions (3)
HPS413H1|Reading and Writing about Physics|At least one HPS course||Thought, Belief and Behaviour (2)
HPS420H1|Privacy and Technology|Completion of 9.0 credits||Society and its Institutions (3)
HPS430H1|History of Technology I|Permission of instructor||Society and its Institutions (3)
HPS431H1|History of Technology II|Permission of instructor||Society and its Institutions (3)
HPS440H1|Topics in History of Medicine|HPS318H1 and/or  HPS319H1, or at least 1.0 credit of HPS courses or History courses with a focus on the history of science at the 300-level or higher. Students who do not meet the prerequisites are encouraged to contact the instructor.||Society and its Institutions (3)
HPS442H1|Sciences of Whiteness in the Middle East & Its Diasporas|||Society and its Institutions (3)
HPS444H1|Health, Medicine, and Society in the Mediterranean World|HPS318H1 or  HPS319H1, or a 0.5 HPS or HIS credit with a focus on the history of science at the 200-level or higher||Society and its Institutions (3)
HPS450H1|Revolutions in Science|HPS250H1 or by permission of the instructor||Society and its Institutions (3)
HPS455H1|Well-being and Policy Analysis|||Society and its Institutions (3)
HPS480H1|Special Topics in History and Philosophy of Science and Technology|9.0 credits, including 1.5 credits from courses that count toward the History and Philosophy of Science (HPS), Science, Technology and Society (STS), History, or Philosophy programs of study. Of these 1.5 credits, at least a 0.5 credit at the 300-level.||
HPS481H1|Special Research Opportunity in History of Medicine|Permission of instructor||
HPS482H1|Special Research Opportunity in History of Science|Permission of instructor||
HPS483H1|Special Research Opportunity in History of Technology|Permission of instructor||
HPS484H1|Special Research Opportunity in Philosophy of Science I|Permission of instructor||
HPS485H1|Special Research Opportunity in Philosophy of Science 2|Permission of instructor||
HPS495Y1|Individual Studies|Two HPS courses||Thought, Belief and Behaviour (2)
HPS496H1|Individual Studies|Two HPS courses||
HPS497H1|Individual Studies|Two HPS courses||
HPS498H1|Individual Studies in HPS|Two HPS courses||
HPS499Y1|Individual Studies|Two HPS courses||
HST209H1|Introduction to Health: Determinants of Health & Health Care|||Society and its Institutions (3)
HST211H1|Health Policy in Canada|||Society and its Institutions (3)
HST250H1|Introduction to Research Methods in Health Studies|||Society and its Institutions (3)
HST305H1|Perspectives in Health, Gender, Ethnicity and Race|HST250H1/ STA220H1/ STA288H1/ GGR207H1/ EEB225H1, or other equivalent||Society and its Institutions (3)
HST306H1|Health, Nutrition and Food Security|HST250H1/ STA220H1/ STA288H1/ GGR207H1/ EEB225H1, or other equivalent||Society and its Institutions (3)
HST307H1|Special Topics in Health Studies I|||
HST308H1|Aging and Health|HST209H1,  HST211H1||Society and its Institutions (3)
HST309H1|Special Topics in Health Studies II|||
HST310H1|Critical Health Policy|HST211H1||Society and its Institutions (3)
HST330H1|Population Health|HST209H1||Society and its Institutions (3)
HST350H1|Health Research & Practice|HST250H1||
HST373H1|Epidemiology|STA220H1 or equivalent||The Physical and Mathematical Universes (5)
HST400Y1|Health Studies Practicum|HST350H1/ HST350Y1 or permission of the Director||
HST405H1|Global Migration and Health|HST209H1/  HMB203H1/  HMB303H1||Society and its Institutions (3)
HST407H1|Special Topics in Advanced Health Studies I|||
HST409H1|Special Topics in Advanced Health Studies II|||
HST410H1|Case Studies in Health Policy|HST211H1||Society and its Institutions (3)
HST411H1|Political Economy of Health|HST209H1||Society and its Institutions (3)
HST440H1|Health & Pharmaceuticals|HST209H1/ HMB303H1||Society and its Institutions (3)
HST450Y1|Undergraduate Health Research Project|HST250H1,  STA220H1,  HST350Y1 and an Independent Research Course Proposal form||
HST451Y1|Independent Research in Health Studies|HST209H1,  HST250H1, and an Independent Research Course Proposal form||
HST464H1|The Nature of Global Health|HST209H1/ HMB303H1||Society and its Institutions (3)
HST480H1|Independent Research in Health Studies|HST209H1,  HST250H1, and an Independent Research Course Proposal form||
HUN100Y1|Elementary Hungarian|||Creative and Cultural Representations (1)
HUN200Y1|Intermediate Hungarian|Permission of instructor||Creative and Cultural Representations (1)
HUN310Y1|Advanced Hungarian|||Creative and Cultural Representations (1)
HUN320Y1|A Survey of Hungarian Literature|||Creative and Cultural Representations (1)
HUN335H1|Urban vs. Rural: Immigration to and Settlement in North America|||Society and its Institutions (3)
HUN345H1|The Dynamic of Hungarian Culture, Ethnography, and Folklore|||Creative and Cultural Representations (1)
HUN355H1|One Hundred Years of Dramatic Change: History of the Past Century and Reflections of Society in Hungarian Culture|||Society and its Institutions (3)
HUN455H1|Hungary and Europe: Cultural Adaptation in the Late 20th Century|||Creative and Cultural Representations (1)
HUN497Y1|Independent Study (Hungarian)|Permission of Department||
HUN498H1|Independent Study (Hungarian)|Permission of Department||
IFP100H1|Themes in World History|||Society and its Institutions (3)
IFP100Y1|Themes in World History|||Society and its Institutions (3), Thought, Belief and Behaviour (2)
IMM199H1|Immunology in the News Today|||Living Things and Their Environment (4)
IMM221H1|Origins of Immunology|||Society and its Institutions (3)
IMM250H1|The Immune System and Infectious Disease|||Living Things and Their Environment (4)
IMM340H1|Fundamental Immunology|BIO230H1||Living Things and Their Environment (4)
IMM341H1|Fundamental Immunology (Advanced)|BIO230H1||Living Things and Their Environment (4)
IMM350H1|The Immune System in Action|IMM340H1/ IMM341H1||Living Things and Their Environment (4)
IMM351H1|The Immune System in Action (Advanced)|IMM341H1/ IMM340H1||Living Things and Their Environment (4)
IMM360H1|Scientific Methods and Research in Immunology|IMM250H1,  BCH210H1/ BCH242Y1,  BIO230H1/ BIO255H1,  BIO260H1/ HMB265H1,  STA288H1/ STA220H1||Living Things and Their Environment (4)
IMM385Y1|Special Research Project in Immunology|IMM250H1|IMM340H1/ IMM341H1|Living Things and Their Environment (4)
IMM428H1|Molecular Immunology|BCH210H1/  BCH242Y1,  BCH311H1/  CSB349H1/  MGY311Y1/  PSL350H1,  IMM350H1/  IMM351H1||Living Things and Their Environment (4)
IMM429H1|Developmental Immunology|IMM350H1/ IMM351H1||Living Things and Their Environment (4)
IMM430H1|Clinical Immunology|IMM350H1/ IMM351H1||Living Things and Their Environment (4)
IMM431H1|Immunotherapy|IMM350H1/ IMM351H1||Living Things and Their Environment (4)
IMM432H1|Case Studies in Autoimmune Diseases|IMM340H1/  IMM341H1,  IMM350H1/  IMM351H1||Living Things and Their Environment (4)
IMM435H1|Practical Immunology|BCH210H1/  BCH242Y1,  IMM350H1/  IMM351H1||Living Things and Their Environment (4)
IMM450Y1|Research Project in Immunology|||Living Things and Their Environment (4)
INI100H1|The City Where Movies Are Made|||Creative and Cultural Representations (1)
INI101H1|Blogging the Just City|||Society and its Institutions (3)
INI102H1|Telling the Stories of the City: Writing Creative Non-Fiction|||Creative and Cultural Representations (1)
INI105H1|Nature and the City|||Creative and Cultural Representations (1)
INI106H1|Writing Literary Journalism: Telling the Stories of the City|||Creative and Cultural Representations (1)
INI196H1|Environmental Writing|||Creative and Cultural Representations (1)
INI299Y1|Research Opportunity Program|||
INI399Y1|Research Opportunity Program|||
INI400Y1|Independent Research|Normally requires completion of 15.0 credits with 3.3 CGPA and permission of the Innis College Vice-Principal.||
INI401H1|Independent Research|Normally requires completion of 15.0 credits with 3.3 CGPA and permission of the Innis College Vice-Principal.||
INI402H1|Independent Research|Normally requires completion of 15.0 credits with 3.3 CGPA and permission of the Innis College Vice-Principal.||
INS200H1|Introduction to Indigenous Truth and Resilience|||Society and its Institutions (3)
INS201Y1|Introduction to Indigenous Studies: Foundations, History and Politics|||Creative and Cultural Representations (1), Society and its Institutions (3)
INS205H1|Indigenous Worldviews, Spiritual and Healing Traditions|INS201Y1 or  INS200H1||Thought, Belief and Behaviour (2)
INS210Y1|Introduction to Anishinaabemowin|||Creative and Cultural Representations (1)
INS215Y1|Introduction to an Indigenous Language of Canada|||Creative and Cultural Representations (1)
INS220Y1|Introduction to Kanien’kéha (Mohawk Language)|||Creative and Cultural Representations (1)
INS230H1|Introduction to Inuktitut|||Creative and Cultural Representations (1)
INS231H1|Elementary Inuktitut|INS230H1||Creative and Cultural Representations (1)
INS240Y1|Ecological Interactions: Intro to Indigenous and Western Sciences|INS201Y1||Living Things and Their Environment (4)
INS250H1|Indigenous Environmental Science and Practice|INS201Y1||Society and its Institutions (3)
INS261H1|Contemporary Challenges Facing Indigenous Communities|INS201Y1||Society and its Institutions (3)
INS300Y1|Worldviews, Indigenous Knowledges, and Oral Tradition|5.0 credits including  INS201Y1, plus 1.0 additional INS credit||Creative and Cultural Representations (1)
INS301Y1|Indigenous Languages and Cultures|5.0 credits including  INS201Y1, plus 1.0 additional INS credit||Creative and Cultural Representations (1)
INS302H1|Indigenous Representation in the Mass Media and Society|8.0 credits including  INS201Y1, plus 1.0 additional INS credit||Creative and Cultural Representations (1)
INS303H1|Indigenous Language and Indigenous Thought|5.0 credits including  INS201Y1, plus 1.0 additional INS credit||Creative and Cultural Representations (1)
INS304H1|Exploring Indigenous Thought Through Language Texts|5.0 credits including  INS201Y1, plus 1.0 additional INS credit||Creative and Cultural Representations (1)
INS310Y1|Anishinaabemowin II|INS210Y1||Creative and Cultural Representations (1)
INS320Y1|Kanien’kéha II|INS220Y1||Creative and Cultural Representations (1)
INS322H1|Indigenous Narratives of Empowerment|8.0 credits including  INS201Y1, plus 1.0 additional INS credit||Creative and Cultural Representations (1)
INS331H1|Indigenous Music: Technical and Theoretical Aspects|8.0 credits including  INS201Y1, plus 1.0 additional INS credit||Creative and Cultural Representations (1)
INS340Y1|Indigenous Health Science|8.0 credits including  INS201Y1, plus 1.0 additional INS credit||Living Things and Their Environment (4)
INS341H1|North American Indigenous Theatre|8.0 credits including  INS201Y1, plus 1.0 additional INS credit||Creative and Cultural Representations (1)
INS350H1|Indigenous Health Systems|8.0 credits including  INS201Y1 or  INS200H1||Society and its Institutions (3)
INS352H1|Indigenous Leadership, Policy and Practices in Canada|5.0 credits including  INS201Y1, plus 1.0 additional INS credit||Society and its Institutions (3)
INS353H1|First Nations Politics in Canada|5.0 credits including  INS201Y1, plus 1.0 additional INS credit||Society and its Institutions (3)
INS354H1|Indigenous Governance and Self-Determination|INS353H1 or equivalent or permission of instructor||Society and its Institutions (3)
INS355H1|Current Issues in Indigenous Health|8.0 credits including  INS201Y1, plus 1.0 additional INS credit||Society and its Institutions (3)
INS360Y1|Politics and Process of Reconciliation in Canada|INS201Y1, or permission of instructor||Society and its Institutions (3)
INS371H1|Topics in Indigenous Literatures|8.0 credits including  INS201Y1||Creative and Cultural Representations (1)
INS372H1|Special Topics in Indigenous Language|8.0 credits including  INS201Y1, and  INS210Y1/ INS220Y1/( INS230H1 and  INS231H1)||Creative and Cultural Representations (1)
INS380H1|Special Topics in Indigenous Studies|5.0 credits including  INS201Y1, plus 1.0 additional INS credit||
INS390H1|Research and Ethics in Indigenous Studies|8.0 credits including  INS201Y1, and at least 1.0 additional INS credit||Society and its Institutions (3)
INS398H0|Research Excursions|8.0 credits including  INS201Y1||
INS398Y0|Research Excursions|8.0 credits including  INS201Y1||
INS402H1|Traditional Indigenous Ecological Knowledge|10.0 credits,  INS201Y1, plus 2.0 additional INS credits||Thought, Belief and Behaviour (2)
INS403H1|Indigenous Peoples and the Urban Context|10.0 credits,  INS201Y1, plus 2.0 additional INS credits||Society and its Institutions (3)
INS405H1|Indigenous Thought & Expression: Creative Non-fiction|10.0 credits,  INS201Y1, plus 2.0 additional INS credits||Thought, Belief and Behaviour (2)
INS407H1|Indigenous Environmental Justice|Completion of 14.0 credits, including  INS201Y1, and 2.0 additional INS credits or  GGR321H1. Permission of the instructor is required.||Society and its Institutions (3)
INS410H1|Anishinaabewin Intellectual Traditions, Narrative and Culture|10.0 credits, including  INS201Y1 and at least 2.0 additional INS credits||Creative and Cultural Representations (1)
INS460H1|Indigenous Theory, Research and Methods|10.0 credits, including  INS201Y1 and  INS390H1, and 1.0 additional INS credit||Society and its Institutions (3)
INS480H1|Advanced Special Topics in Indigenous Studies|10.0 credits, including  INS201Y1 and at least 2.0 additional INS credits.||Creative and Cultural Representations (1)
INS491Y1|Topics in International Indigenous Studies|INS201Y1 and 2.0 additional INS credits||Society and its Institutions (3)
INS492H1|Topics in International Indigenous Studies|INS201Y1 and 2.0 additional INS credits||Society and its Institutions (3)
INS493H1|Independent Experiential Studies|10.0 credits and  INS390H1||
INS494Y1|Independent Experiential Studies|10.0 credits and  INS390H1||
INS495Y1|Independent Research|INS201Y1 plus 1.0 additional INS credit||
INS496H1|Independent Research|INS201Y1 plus 1.0 additional INS credit||
INS497H1|Independent Research|INS201Y1 plus 1.0 additional INS credit||
INS498Y1|Independent Research|INS201Y1 plus 1.0 additional INS credit||
INT200H1|Arts & Science Internship Program - Professional Work Term|PDC221H1||
INT300H1|Arts & Science Internship Program - Professional Work Term|PDC321H1||
INT301H1|Arts & Science Internship Program - Professional Work Term|PDC231H1,  PDC331H1||
INT400H1|Arts & Science Internship Program - Professional Work Term|INT300H1||
INT401H1|Arts & Science Internship Program - Professional Work Term|INT301H1||
INT450H1|Arts & Science Internship Program - Professional Work Term|INT400H1||
INT451H1|Arts & Science Internship Program - Professional Work Term|INT401H1||
INT470H1|Arts & Science Internship Program - Professional Work Term|INT450H1||
INT471H1|Arts & Science Internship Program - Professional Work Term|INT451H1||
IRE199H1|Why We Work: Understanding Work Through the Prism of Art & Culture|||Society and its Institutions (3)
IRE242H1|HRM for Industrial Relations and HR Professionals|4.0 credits||Society and its Institutions (3)
IRE244H1|Labour Relations|4.0 credits||Society and its Institutions (3)
IRE260H1|Organizational Behaviour|4.0 credits||Society and its Institutions (3)
IRE299Y1|Research Opportunity Program|||
IRE332Y0|Topics in Industrial Relations and Human Resources (Summer Abroad Program)|||Society and its Institutions (3)
IRE339H1|Labour Markets and Public Policy|ECO101H1/  ECO105Y1/  IRW230H1||Society and its Institutions (3)
IRE342H1|Essentials of Finance and Accounting|( IRE242H1,  IRE379H1/ IRW220H1)/( IRW220H1,  IRW230H1)||Society and its Institutions (3)
IRE344H1|Topics in Industrial Relations and Human Resources|IRE244H1,  IRE260H1. Additional prerequisites depending on topic.||Society and its Institutions (3)
IRE345H1|Topics in Industrial Relations and Human Resources|IRE244H1,  IRE260H1. Additional prerequisites depending on topic.||Society and its Institutions (3)
IRE346H1|HR Planning & Strategy|0.5 credit from:  IRE240H1,  IRE244H1,  IRE260H1,  IRW220H1,  IRW230H1,  IRW240H1||Society and its Institutions (3)
IRE347H1|Training & Development|IRE242H1||Society and its Institutions (3)
IRE348H1|Recruitment & Selection|IRE242H1||Society and its Institutions (3)
IRE367H1|Compensation|IRE242H1||Society and its Institutions (3)
IRE378H1|Employment Health|IRE244H1/ IRE260H1||Society and its Institutions (3)
IRE379H1|Research and Data Analytics|0.5 credit from:  IRE240H1,  IRE244H1,  IRE260H1,  IRW220H1,  IRW230H1,  IRW240H1||Society and its Institutions (3)
IRE395H1|Independent Study|IRE244H1,  IRE260H1 and at least 68% in 0.5 credit in IRE at the 300+ level. Approval of the Program Coordinator.||Society and its Institutions (3)
IRE396H1|Research Participation|IRE244H1,  IRE260H1 and an average of at least 70% in 1.0 credit in IRE at the 300+ level. Approval of the Program Coordinator.||Society and its Institutions (3)
IRE399Y1|Research Opportunity Program|||
IRE430H1|Canadian Employment Law & the Non-Union Workplace|0.5 IRE/IRW credit at the 300-level|Students who do not meet the prerequisites may take  IRE430H1 concurrently with 0.5 IRE/IRW credit at the 300-level|Society and its Institutions (3)
IRE431H1|Canadian Labour Law & the Unionized Workplace|IRE430H1||Society and its Institutions (3)
IRE432Y0|Advanced Topics in Industrial Relations and Human Resources (Abroad)|13.0 credits including  IRE244H1,  IRE260H1 and 1.0 credit in IRE at the 300+ level||Society and its Institutions (3)
IRE444H1|Seminar in Industrial Relations and Human Resources|IRE244H1,  IRE260H1 and 1.0 credit in IRE at the 300+ level||Society and its Institutions (3)
IRE446H1|Working as an Internal Organizational Consultant|0.5 credit in IRE at the 300+ level||Society and its Institutions (3)
IRE447H1|Contemporary Challenges Facing Today's Organizations|0.5 credit in IRE at the 300+ level||Society and its Institutions (3)
IRE472H1|Negotiations|0.5 IRE/IRW credit at the 300+ level||Society and its Institutions (3)
IRE494H1|Advanced Topics in Industrial Relations and Human Resources|IRE244H1,  IRE260H1 and 1.0 credit in IRE at the 300+ level||Society and its Institutions (3)
IRW220H1|Statistics for Work and Organizations|Completion of 4.0 credits||Society and its Institutions (3)
IRW230H1|Economics of Work and Organizations|Completion of 4.0 credits||Society and its Institutions (3)
IRW240H1|Introduction to Work and Organizations|Completion of 4.0 credits||Society and its Institutions (3)
IRW300H1|Effective Communication and Strategic Writing in Organizations|Completion of 4.0 credits||Society and its Institutions (3)
IRW410H1|Organizational Governance and Design|IRW240H1 and  IRE260H1||Society and its Institutions (3)
IRW420H1|Management Skills for Project and Strategy Implementation|IRW240H1 and  IRE260H1||Society and its Institutions (3)
IRW432Y1|Entrepreneurship|IRW240H1 and  IRE260H1|PHL295H1/  IRW300H1/  IRE342H1/  IRE379H1|Society and its Institutions (3)
IRW446Y1|Working as an Organizational Consultant|IRW240H1 and  IRE260H1|PHL295H1/  IRW300H1/  IRE342H1/  IRE379H1|Society and its Institutions (3)
IRW452Y1|Independent Research Project|IRW240H1 and  IRE260H1|PHL295H1/  IRW300H1/  IRE342H1/  IRE379H1|Society and its Institutions (3)
ITA100Y1|Italian Language for Beginners|||Creative and Cultural Representations (1)
ITA102Y0|Practical Italian|||Creative and Cultural Representations (1)
ITA196H1|Image and Text in Medieval and Renaissance Italian Culture|||Creative and Cultural Representations (1)
ITA197H1|The Fine Art of Murder: Reading Detective Fiction|||Creative and Cultural Representations (1)
ITA198H1|Machiavelli and Machiavellianism|||Creative and Cultural Representations (1)
ITA199H1|Italian Fascism and Global Responses: The Dark Side of Italianità|||Society and its Institutions (3)
ITA200H1|Major Italian Authors in Translation: from Dante to Tasso|||Creative and Cultural Representations (1)
ITA201H1|Major Italian Authors in Translation: from Marino to Calvino|||Creative and Cultural Representations (1)
ITA210H1|“The Most Beautiful Language”: Italian between Past, Present and Future Challenges|||Thought, Belief and Behaviour (2)
ITA233H1|Italian-Canadian Literature|||Society and its Institutions (3)
ITA240Y1|History of Italian Cinema|||Creative and Cultural Representations (1)
ITA250Y1|Intermediate Italian|ITA100Y1/ ITA151Y1; Grade 11 and/or 12 Italian (U or M level), or previous experience or instruction in Italian, or permission of the Department.||Creative and Cultural Representations (1)
ITA299Y1|Research Opportunity Program|||
ITA300H1|History of Italian Literature: Middle Ages and Renaissance|ITA250Y1/ ITA251Y1||Creative and Cultural Representations (1)
ITA301H1|History of Italian Literature: Baroque to Contemporary|ITA250Y1/ ITA251Y1||Creative and Cultural Representations (1)
ITA310H1|The 'Journey' in 19th Century Italian Literature|||Creative and Cultural Representations (1)
ITA311H1|Mediaeval Italian Literature in Translation: Dante|||Creative and Cultural Representations (1)
ITA312H1|Mediaeval Italian Literature in Translation: Petrarch and Boccaccio|||Creative and Cultural Representations (1)
ITA314H1|Italian Design: Fashion, Artistry, Genius|4.0 credits||Creative and Cultural Representations (1)
ITA315H1|Sex and Gender in Contemporary Italy|4.0 credits||Society and its Institutions (3)
ITA320H1|Dante: Vita Nuova and Divina Commedia (Inferno)|ITA250Y1/ ITA251Y1||Creative and Cultural Representations (1)
ITA321H1|Dante: Divina Commedia (Purgatorio and Paradiso)|ITA320H1||Creative and Cultural Representations (1)
ITA332H1|Love in the Renaissance|||Creative and Cultural Representations (1)
ITA333H1|Identity Politics in Renaissance Italy|Completion of 4.0 credits||Creative and Cultural Representations (1)
ITA340H1|Italian Neorealist Cinema|||Creative and Cultural Representations (1)
ITA341H1|Gender and Genre in Italian Cinema|||Creative and Cultural Representations (1)
ITA342H1|Popular Italian Cinema|||Creative and Cultural Representations (1)
ITA345H1|Cinema of the Italian Diasporas|||Creative and Cultural Representations (1)
ITA348H1|Mass Media in Italy: The European Context|||Creative and Cultural Representations (1)
ITA349H1|Black Italian Cultural Production|Completion of 4.0 credits||Creative and Cultural Representations (1)
ITA350Y1|Language Practice|ITA250Y1/ ITA251Y1||Creative and Cultural Representations (1)
ITA358Y0|Modern Italian Culture|||Creative and Cultural Representations (1), Society and its Institutions (3)
ITA359Y0|Modern Italian Culture|||Creative and Cultural Representations (1), Society and its Institutions (3)
ITA360H1|Italian Linguistics|ITA250Y1/ ITA251Y1||Thought, Belief and Behaviour (2)
ITA363H1|Italian Sociolinguistics|ITA250Y1/ ITA251Y1||Thought, Belief and Behaviour (2)
ITA364H1|Italian and Social Media|ITA250Y1/ ITA251Y1||Thought, Belief and Behaviour (2)
ITA367H1|Topics in Italian Linguistics|ITA250Y1/ ITA251Y1||Thought, Belief and Behaviour (2)
ITA378H1|Topics in Italian Studies|||Creative and Cultural Representations (1)
ITA379H1|Topics in Italian Studies|ITA250Y1/ ITA251Y1/ ITA252Y1||Creative and Cultural Representations (1)
ITA380H1|The Prose of the World: The Modern Italian Novel and the Realist Tradition|||Creative and Cultural Representations (1)
ITA390H1|The Commedia dell'Arte|||Creative and Cultural Representations (1)
ITA395Y0|Special Topics in Italian Studies|||Creative and Cultural Representations (1)
ITA398H0|Research Excursions|||
ITA398Y0|Research Excursions|||
ITA399Y1|Research Opportunity Program|||
ITA400H1|Machiavelli|Completion of 10.0 credits||Thought, Belief and Behaviour (2)
ITA410H1|Masterpieces of Modern Drama|ITA250Y1/ ITA251Y1, and at least 0.5 credit in ITA literature courses at the 300-level||Creative and Cultural Representations (1)
ITA420H1|Spinning a Tale: The Italian Short Story from Boccaccio to Basile|ITA250Y1/ ITA251Y1, and at least one 0.5 credit ITA literature course at the 300-level||Creative and Cultural Representations (1)
ITA421H1|Spinning a Tale: The Italian Short Story after 1800|ITA250Y1/ ITA251Y1, and at least one 0.5 credit ITA literature course at the 300-level||Creative and Cultural Representations (1)
ITA425H1|Special Topics in Italian Studies|Completion of 7.0 credits||Creative and Cultural Representations (1)
